searge,name,side,desc
func_146574_g,sendRespawnPacket,0,
func_146575_b,drawWinGameScreen,0,
func_146586_a,setDoneWorking,0,
func_146789_i,getOldServerPinger,0,
func_146790_a,selectServer,0,
func_146791_a,connectToServer,0,
func_146792_q,refreshServerList,0,
func_146794_g,createButtons,0,
func_146795_p,getServerList,0,
func_146796_h,connectToSelected,0,
func_146961_a,hasResourcePackEntry,0,
func_146975_c,getSlotAtPosition,0,Returns the slot at the given coordinates or null if there is none.
func_146976_a,drawGuiContainerBackgroundLayer,0,"Args : renderPartialTicks, mouseX, mouseY"
func_146977_a,drawSlot,0,
func_146978_c,isPointInRegion,0,"Test if the 2D point is in a rectangle (relative to the GUI). Args : rectX, rectY, rectWidth, rectHeight, pointX, pointY"
func_146979_b,drawGuiContainerForegroundLayer,0,"Draw the foreground layer for the GuiContainer (everything in front of the items). Args : mouseX, mouseY"
func_146980_g,updateDragSplitting,0,
func_146981_a,isMouseOverSlot,0,"Returns if the passed mouse position is over the specified slot. Args : slot, mouseX, mouseY"
func_146982_a,drawItemStack,0,"Render an ItemStack. Args : stack, x, y, format"
func_146983_a,checkHotbarKeys,0,"This function is what controls the hotbar shortcut check when you press a number key when hovering a stack. Args : keyCode, Returns true if a Hotbar key is pressed, else false"
func_146984_a,handleMouseClick,0,Called when the mouse is clicked over a slot or outside the gui.
func_147035_g,getMerchant,0,
func_147044_g,drawActivePotionEffects,0,Display the potion effects list
func_147046_a,drawEntityOnScreen,0,"Draws the entity to the screen. Args: xPos, yPos, scale, mouseX, mouseY, entityLiving"
func_147050_b,setCurrentCreativeTab,0,
func_147052_b,renderCreativeInventoryHoveringText,0,"Renders the creative inventory hovering text if mouse is over it. Returns true if did render or false otherwise. Params: current creative tab to be checked, current mouse x position, current mouse y position."
func_147053_i,updateCreativeSearch,0,
func_147055_p,needsScrollBars,0,returns (if you are not on the inventoryTab) and (the flag isn't set) and (you have more than 1 page of items)
func_147090_g,renameItem,0,
func_147096_v,getChatVisibility,2,
func_147097_b,sendTileEntityUpdate,2,
func_147099_x,getStatFile,2,Gets the stats file for reading achievements
func_147100_a,handleClientSettings,2,
func_147104_D,getCurrentServerData,0,
func_147107_h,isFramerateLimitBelowMax,0,
func_147108_a,displayGuiScreen,0,Sets the argument GuiScreen as the main (topmost visible) screen.
func_147109_W,getAmbientMusicType,0,
func_147110_a,getFramebuffer,0,
func_147111_S,isJava64bit,0,
func_147112_ai,middleClickMouse,0,Called when user clicked he's mouse middle button (pick block)
func_147113_T,isGamePaused,0,
func_147114_u,getNetHandler,0,
func_147115_a,sendClickBlockToController,0,
func_147116_af,clickMouse,0,
func_147117_R,getTextureMapBlocks,0,
func_147118_V,getSoundHandler,0,
func_147119_ah,updateFramebufferSize,0,
func_147121_ag,rightClickMouse,0,Called when user clicked he's mouse right button (place)
func_147122_X,isJvm64bit,0,
func_147130_as,getMinecraftSessionService,2,
func_147132_au,refreshStatusNextTick,2,
func_147133_T,getResourcePackUrl,2,
func_147134_at,getServerStatusResponse,2,
func_147135_j,getDifficulty,2,Get the server's difficulty
func_147136_ar,isAnnouncingPlayerAchievements,2,
func_147137_ag,getNetworkSystem,2,
func_147138_a,addFaviconToStatusResponse,2,
func_147139_a,setDifficultyForAllWorlds,2,
func_147149_a,saveToFile,2,Saves this CrashReport to the given file and returns a value indicating whether we were successful at doing so.
func_147152_a,getStackTrace,2,
func_147155_a,getCategoryName,0,
func_147156_b,getCategoryId,0,
func_147176_a,getChatComponentFromNthArg,2,
func_147178_a,getChatComponentFromNthArg,2,
func_147179_f,getItemByText,2,"Gets the Item specified by the given text string.  First checks the item registry, then tries by parsing the string as an integer ID (deprecated).  Warns the sender if we matched by parsing the ID.  Throws if the item wasn't found.  Returns the item if it was found."
func_147180_g,getBlockByText,2,"Gets the Block specified by the given text string.  First checks the block registry, then tries by parsing the string as an integer ID (deprecated).  Warns the sender if we matched by parsing the ID.  Throws if the block wasn't found.  Returns the block if it was found."
func_147185_d,addTeam,2,
func_147186_g,listTeams,2,
func_147187_n,resetPlayers,2,
func_147188_j,emptyTeam,2,
func_147190_h,joinTeam,2,
func_147191_h,removeObjective,2,
func_147192_d,getScoreboard,2,
func_147193_c,addObjective,2,
func_147194_f,removeTeam,2,
func_147195_l,listPlayers,2,
func_147196_d,listObjectives,2,
func_147197_m,setPlayer,2,
func_147198_k,setObjectiveDisplay,2,
func_147199_i,leaveTeam,2,
func_147200_e,setTeamOption,2,
func_147223_a,pingPendingNetworks,0,
func_147224_a,ping,0,
func_147225_b,tryCompatibilityPing,0,
func_147226_b,clearPendingNetworks,0,
func_147231_a,onDisconnect,2,"Invoked when disconnecting, the parameter is a ChatComponent describing the reason for termination"
func_147234_a,handleBlockChange,2,Updates the block and metadata and generates a blockupdate (and notify the clients)
func_147235_a,handleSpawnObject,2,Spawns an instance of the objecttype indicated by the packet and sets its position and momentum
func_147236_a,handleEntityStatus,2,"Invokes the entities' handleUpdateHealth method which is implemented in LivingBase (hurt/death), MinecartMobSpawner (spawn delay), FireworkRocket & MinecartTNT (explosion), IronGolem (throwing,...), Witch (spawn particles), Zombie (villager transformation), Animal (breeding mode particles), Horse (breeding/smoke particles), Sheep (...), Tameable (...), Villager (particles for breeding mode, angry and happy), Wolf (...)"
func_147237_a,handleSpawnPlayer,2,"Handles the creation of a nearby player entity, sets the position and held item"
func_147238_a,handleDestroyEntities,2,"Locally eliminates the entities. Invoked by the server when the items are in fact destroyed, or the player is no longer registered as required to monitor them. The latter  happens when distance between the player and item increases beyond a certain treshold (typically the viewing distance)"
func_147239_a,handleConfirmTransaction,2,Verifies that the server and client are synchronized with respect to the inventory/container opened by the player and confirms if it is the case.
func_147240_a,handleCustomPayload,2,"Handles packets that have room for a channel specification. Vanilla implemented channels are ""MC|TrList"" to acquire a MerchantRecipeList trades for a villager merchant, ""MC|Brand"" which sets the server brand? on the player instance and finally ""MC|RPack"" which the server uses to communicate the identifier of the default server resourcepack for the client to load."
func_147241_a,handleWindowItems,2,Handles the placement of a specified ItemStack in a specified container/inventory slot
func_147242_a,handleEntityEquipment,2,
func_147243_a,handleEntityAttach,2,
func_147244_a,handleEntityVelocity,2,Sets the velocity of the specified entity to the specified value
func_147245_a,handleWindowProperty,2,Sets the progressbar of the opened window to the specified value
func_147246_a,handleCollectItem,2,
func_147247_a,handleTeams,2,"Updates a team managed by the scoreboard: Create/Remove the team registration, Register/Remove the player-team-memberships, Set team displayname/prefix/suffix and/or whether friendly fire is enabled"
func_147248_a,handleUpdateSign,2,Updates a specified sign with the specified text lines
func_147249_a,handleUpdateHealth,2,
func_147250_a,handleUpdateScore,2,Either updates the score with a specified value or removes the score for an objective
func_147251_a,handleChat,2,Prints a chatmessage in the chat GUI
func_147252_a,handleChangeGameState,2,
func_147253_a,handleDisconnect,2,Closes the network channel
func_147254_a,handleDisplayScoreboard,2,"Removes or sets the ScoreObjective to be displayed at a particular scoreboard position (list, sidebar, below name)"
func_147255_a,handleSoundEffect,2,
func_147256_a,handlePlayerListItem,2,
func_147257_a,handleHeldItemChange,2,Updates which hotbar slot of the player is currently selected
func_147258_a,handlePlayerPosLook,2,"Handles changes in player positioning and rotation such as when travelling to a new dimension, (re)spawning, mounting horses etc. Seems to immediately reply to the server with the clients post-processing perspective on the player positioning"
func_147259_a,handleEntityMovement,2,"Updates the specified entity's position by the specified relative moment and absolute rotation. Note that subclassing of the packet allows for the specification of a subset of this data (e.g. only rel. position, abs. rotation or both)."
func_147260_a,handleEntityEffect,2,
func_147261_a,handleBlockAction,2,"Triggers Block.onBlockEventReceived, which is implemented in BlockPistonBase for extension/retraction, BlockNote for setting the instrument (including audiovisual feedback) and in BlockContainer to set the number of players accessing a (Ender)Chest"
func_147262_a,handleRemoveEntityEffect,2,
func_147263_a,handleChunkData,2,"Updates the specified chunk with the supplied data, marks it for re-rendering and lighting recalculation"
func_147264_a,handleMaps,2,Updates the worlds MapStorage with the specified MapData for the specified map-identifier and invokes a MapItemRenderer for it
func_147265_a,handleOpenWindow,2,"Displays a GUI by ID. In order starting from id 0: Chest, Workbench, Furnace, Dispenser, Enchanting table, Brewing stand, Villager merchant, Beacon, Anvil, Hopper, Dropper, Horse"
func_147266_a,handleSetSlot,2,Handles pickin up an ItemStack or dropping one in your inventory or an open (non-creative) container
func_147267_a,handleEntityHeadLook,2,"Updates the direction in which the specified entity is looking, normally this head rotation is independent of the rotation of the entity itself"
func_147268_a,handleSignEditorOpen,2,Creates a sign in the specified location if it didn't exist and opens the GUI to edit its text
func_147269_a,handleMapChunkBulk,2,
func_147270_a,handlePlayerAbilities,2,
func_147271_a,handleSpawnPosition,2,
func_147272_a,handleKeepAlive,2,
func_147273_a,handleUpdateTileEntity,2,"Updates the NBTTagCompound metadata of instances of the following entitytypes: Mob spawners, command blocks, beacons, skulls, flowerpot"
func_147274_a,handleTabComplete,2,Displays the available command-completion options the server knows of
func_147275_a,handleEntityTeleport,2,Updates an entity's position and rotation as specified by the packet
func_147276_a,handleCloseWindow,2,Resets the ItemStack held in hand and closes the window that is opened
func_147277_a,handleEffect,2,
func_147278_a,handleUseBed,2,"Retrieves the player identified by the packet, puts him to sleep if possible (and flags whether all players are asleep)"
func_147279_a,handleAnimation,2,"Renders a specified animation: Waking up a player, a living entity swinging its currently held item, being hurt or receiving a critical hit by normal or magical means"
func_147280_a,handleRespawn,2,
func_147281_a,handleSpawnMob,2,"Spawns the mob entity at the specified location, with the specified rotation, momentum and type. Updates the entities Datawatchers with the entity metadata specified in the packet"
func_147282_a,handleJoinGame,2,"Registers some server properties (gametype,hardcore-mode,terraintype,difficulty,player limit), creates a new WorldClient and sets the player initial dimension"
func_147283_a,handleExplosion,2,"Initiates a new explosion (sound, particles, drop spawn) for the affected blocks indicated by the packet."
func_147284_a,handleEntityMetadata,2,Invoked when the server registers new proximate objects in your watchlist or when objects in your watchlist have changed -> Registers any changes locally
func_147285_a,handleTimeUpdate,2,
func_147286_a,handleSpawnExperienceOrb,2,Spawns an experience orb and sets its value (amount of XP)
func_147287_a,handleMultiBlockChange,2,"Received from the servers PlayerManager if between 1 and 64 blocks in a chunk are changed. If only one block requires an update, the server sends S23PacketBlockChange and if 64 or more blocks are changed, the server sends S21PacketChunkData"
func_147288_a,handleSpawnPainting,2,Handles the spawning of a painting object
func_147289_a,handleParticles,2,Spawns a specified number of particles at the specified location with a randomized displacement according to specified bounds
func_147290_a,handleEntityProperties,2,"Updates en entity's attributes and their respective modifiers, which are used for speed bonusses (player sprinting, animals fleeing, baby speed), weapon/tool attackDamage, hostiles followRange randomization, zombie maxHealth and knockback resistance as well as reinforcement spawning chance."
func_147291_a,handleScoreboardObjective,2,"May create a scoreboard objective, remove an objective from the scoreboard or update an objectives' displayname"
func_147292_a,handleSpawnGlobalEntity,2,Handles globally visible entities. Used in vanilla for lightning bolts
func_147293_a,handleStatistics,2,Updates the players statistics or achievements
func_147294_a,handleBlockBreakAnim,2,Updates all registered IWorldAccess instances with destroyBlockInWorldPartially
func_147295_a,handleSetExperience,2,
func_147296_c,cleanup,0,Clears the WorldClient instance associated with this NetHandlerPlayClient
func_147297_a,addToSendQueue,0,
func_147298_b,getNetworkManager,0,Returns this the NetworkManager instance registered with this NetworkHandlerPlayClient
func_147311_a,processPing,2,
func_147312_a,processServerQuery,2,
func_147315_a,processEncryptionResponse,2,
func_147316_a,processLoginStart,2,
func_147322_a,closeConnection,2,
func_147338_a,processEnchantItem,2,"Enchants the item identified by the packet given some convoluted conditions (matching window, which should/shouldn't be in use?)"
func_147339_a,processConfirmTransaction,2,Received in response to the server requesting to confirm that the client-side open container matches the servers' after a mismatched container-slot manipulation. It will unlock the player's ability to manipulate the container contents
func_147340_a,processUseEntity,2,"Processes interactions ((un)leashing, opening command block GUI) and attacks on an entity with players currently equipped item"
func_147341_a,processTabComplete,2,Retrieves possible tab completions for the requested command string and sends them to the client
